Player,Rundle,QPct
ShapiroJB,A Quetzal,0.72
ShapiroKW,A Quetzal,0.82638888888889
ShapiroL,C Rainforest Div 2,0.54
ShapiroM1,D Plateau Div 1,0.54166666666667
ShapiroM3,D Typhoon Div 2,0.38
ShapiroMH,A Palisade,0.76811594202899
ShapiroN,C Sunrise,0.52
ShapiroS,B Metro,0.49333333333333
ShapiroS2,E Quetzal Div 1,0.13888888888889
ShapiroS4,E Galaxy Div 1,0.36666666666667
ShappA,C Kaleidoscope,0.59333333333333
ShappB,E Kaleidoscope Div 1,0.38
ShaqraS,E Peninsula Div 1,0.42666666666667
ShareA,B Woodlands,0.57333333333333
ShareGabriel,D Morningstar Div 2,0.37333333333333
SharerN,D Arctic Div 1,0.46666666666667
SharkeyA,A Archipelago,0.76
SharkeyJ,D Veldt Div 2,0.44666666666667
SharmaAC,E Obsidian Div 2,0.17460317460317
SharmaN2,R Div 10,0.34666666666667
SharmaNH,D Ocean Div 2,0.46666666666667
SharmanP,B Volcano,0.63888888888889
SharmaP,C Keystone,0.57638888888889
SharmaS3,B Archipelago,0.57971014492754
SharmaSaahil,E Central Div 1,0.33333333333333
Sharp-KellarE,C Glacier Div 1,0.62666666666667
SharpD,C Mojave Div 1,0.5625
SharpeA725,D Ocean Div 1,0.48550724637681
SharpeJ,E Obsidian Div 1,0.28985507246377
Sharpejohn7,E Frontier Div 1,0.26666666666667
SharpeN23,E Sycamore Div 2,0.27536231884058
SharpeR1,A Nebula,0.62666666666667
SharpeR2,E Pioneer Div 2,0.33333333333333
SharpeS,E Arcadia Div 2,0.36111111111111
SharpJ,A Atlantic,0.69333333333333
SharpJ2,C Cosmos Div 2,0.57333333333333
SharpJT,A Bayou,0.66666666666667
SharpM,B Kookaburra,0.64
SharpR3,D Tundra Div 2,0.51333333333333
Sharrow-BlaumC,B Rainbow,0.59420289855072
ShashS,B Arctic,0.72222222222222
ShastriY,E Sugarloaf Div 2,0.26388888888889
ShatanG,B Maritime,0.6
ShattuckB,D Valley Div 2,0.45333333333333
ShaughnessyK,R Div 25,0.38888888888889
ShaverDavis,D Jungle Div 1,0.54
ShaverR,E Oxbow Div 1,0.13888888888889
ShaverT,B Avalon,0.64666666666667
ShawA,B Memorial,0.56666666666667
ShawA2,E Cypress Div 1,0.49333333333333
ShawAJ,D Wilderness Div 1,0.50666666666667
ShawAnd,C Morningstar,0.56666666666667
ShawB,E Olympic Div 2,0.57333333333333
ShawB2,C Yukon Div 2,0.54666666666667
ShawB4,E Seneca Div 2,0.26515151515152
ShawCS,D Arcadia Div 1,0.54
ShawD4,B Cypress,0.62
ShawE1453,D Cypress Div 2,0.57971014492754
ShawR,C Mojave Div 2,0.56666666666667
ShawRCR,D Badlands Div 2,0.54
ShawS,C Kookaburra,0.5625
ShawT,B Arcadia,0.67361111111111
ShayA,B Gulf,0.59333333333333
ShayB,B Gulf,0.64
ShayefarM,E Volcano Div 1,0.33333333333333
ShayefarN,R Div 55,0.25
ShayneA,C Ridge Div 1,0.53333333333333
ShayneD,D Pacific Div 1,0.46
ShayneD2,D Ridge Div 1,0.42
SheaB,E Oxbow Div 1,0.40666666666667
SheafferCM,E Gulf Div 1,0.36666666666667
SheafferM,E Jungle Div 2,0.23484848484848
SheahanJ,A Sakura,0.75
SheaJ2,E Central Div 2,0.28472222222222
SheaJJ,B Eclipse,0.6
ShealeyS,E Boardwalk Div 1,0.23333333333333
SheaO,B Evergreen,0.64583333333333
Shear KushnerJ,C Summit,0.48611111111111
SheaR179,E Lyceum Div 1,0.46
ShearJ,D Ocean Div 1,0.41666666666667
ShearouseJ,E Garden Div 2,0.30666666666667
SheaS3,R Div 24,0.46666666666667
SheavesJ,E Horizon Div 1,0.29861111111111
ShebiroJShebzilla,D Skyline Div 1,0.44
ShechterS,B Sequoia,0.66666666666667
ShechtmanH,C Jungle Div 1,0.52
SheddD,D Plateau Div 2,0.44
SheddJ2,D Keystone Div 1,0.47826086956522
SheddK,E Ridge Div 1,0.45
SheddN,D Plateau Div 2,0.47916666666667
SheehanA2,E Nebula Div 3,0.29861111111111
SheehanC,C Cypress,0.66
SheehanD2,D Cosmos Div 1,0.46
SheehanG,A Nebula,0.79333333333333
SheehanJ2,E Pampas Div 1,0.32666666666667
SheehanK75,D Memorial Div 2,0.44666666666667
SheehanL7,A Laguna,0.72
SheehanM,E Bayou Div 1,0.32608695652174
SheehanPaddy,R Div 45,0.53333333333333
SheehanS,B Cypress,0.58
SheehyCD,E Tundra Div 1,0.45333333333333
SheehyM,E Magnolia Div 1,0.2
SheelyJ,E Village Div 1,0.23611111111111
SheenaJ,D Prairie Div 2,0.56944444444444
SheeranD,E Pacific Div 1,0.40277777777778
SheerJ,E Sahara Div 1,0.39583333333333
SheetsAMS,C Arctic Div 1,0.55333333333333
SheetzT,D Riviera Div 2,0.41666666666667
ShefferW,A Island,0.85606060606061
SheffG,B Willow,0.56666666666667
SheffieldA,E Utopia Div 1,0.28666666666667
SheffieldR,C Utopia Div 1,0.50666666666667
SheftelR,E Savanna Div 1,0.20666666666667
SheidlowerN,A Rainforest,0.78
SheiK,C Ranger,0.46
Sheikhf,E Utopia Div 1,0.10185185185185
SheikoJ,B Orchard,0.6
SheikoS,A Orchard,0.75333333333333
SheinB,D Union Div 1,0.38666666666667
ShekelsT,E Sugarloaf Div 1,0.15333333333333
ShekiroJ,D Archipelago Div 1,0.48611111111111
ShekletonM,D Byzantium Div 1,0.40666666666667
ShelburneM,A Boardwalk,0.68
ShelbyA,C Obsidian,0.43181818181818
ShelcuskyJ,E Forest Div 1,0.37333333333333
Sheldon-DeanH,C Oasis Div 1,0.42666666666667
SheldonB,E Willow Div 2,0.34090909090909
SheldonM,A Fjord,0.7
SheldonP,C Zenith,0.43333333333333
SheldonS,E Tranquility Div 2,0.29333333333333
SheleyE,C Quay Div 2,0.58
ShelferH,A Sierra,0.79545454545455
ShelferM,C Sierra Div 1,0.58
ShellA42,A Archipelago,0.67361111111111
ShellenbargerA,B Denali,0.54666666666667
ShellG,D Mojave Div 1,0.45333333333333
ShellS2,E Mojave Div 2,0.22
SheltonC,E Rainforest Div 2,0.4
SheltonD,R Div 61,0.49333333333333
SheltonE27,R Div 73,0.15625
SheltonJ2,D Foothills Div 1,0.45833333333333
SheltonM,B Bayou,0.71333333333333
SheltonM2,B Bayou,0.58
SheltonP,D Nebula Div 2,0.40972222222222
ShenC,D Monolith Div 1,0.34090909090909
ShenC2,E Lighthouse Div 2,0.33333333333333
ShenC3,E Cosmos Div 2,0.14285714285714
ShenF,C Labyrinth Div 1,0.56
ShenK5,E Arctic Div 1,0.36666666666667
ShenoyU,E Hinterland Div 1,0.3015873015873
ShenQ,D Monolith Div 1,0.54166666666667
ShenS,B Xanadu,0.66666666666667
ShenZ,E Savanna Div 2,0.26
ShepardB,C Sequoia,0.36
ShepardS,D Byzantium Div 1,0.42
ShepardW,R Div 12,0.35416666666667
ShephardA,A Beach,0.77777777777778
ShepherdB,C Tranquility,0.50666666666667
ShepherdR,B Nova,0.65151515151515
ShepherdZ,E Laurel Div 1,0.34
SheplerWill,E Xanadu Div 1,0.36805555555556
SheppardJ,A Hinterland,0.72666666666667
SheppardK,C Ravenna Div 1,0.44666666666667
SheppardP,A Ravenna,0.77333333333333
Sher-WaltonA,C Utopia Div 2,0.6
SherarM,D Tempest Div 2,0.58
SherDA,B Boardwalk,0.62
SherenM,A Seneca,0.82
SheridanBW,E Overlook Div 1,0.54
SheridanJ3,C Mesa Div 2,0.56818181818182
SheridanM2,B Seneca,0.6
SheridanM3,C Meridian,0.52083333333333
SheridanM4,R Div 23,0.12666666666667
SheridanS17,D Archipelago Div 2,0.46
SherkowJS,B Aurora,0.64666666666667
ShermanC2,A Mountain,0.74
ShermanF,D Xanadu Div 1,0.48
ShermanG,C Coastal Div 2,0.66666666666667
ShermanGP,D Evergreen Div 2,0.56666666666667
ShermanH,D Ember Div 2,0.59027777777778
ShermanJT,E Polaris Div 1,0.35294117647059
ShermanJTurnbuckle,A Ridge,0.75333333333333
ShermanK,E Sahara Div 2,0.2536231884058
ShermanK2,D Ravenna Div 1,0.33333333333333
ShermanP1,B Skyline,0.62
ShermanRD,A Ocean,0.69444444444444
ShermanS,D Coastal Div 2,0.50666666666667
ShermanS4,D Skyline Div 2,0.34
ShermanS5,E Union Div 3,0.31333333333333
ShermanV,C Citadel Div 1,0.61363636363636
SherN,A Boardwalk,0.76
Sherrard T,E Corridor Div 1,0.37333333333333
SherryJ,C Meridian,0.56666666666667
SherryK,E Cypress Div 1,0.42
SherryM8,C Waterfront Div 2,0.54666666666667
SherryP,R Div 31,0.3
SherryR,E Waterfront Div 1,0.29166666666667
ShervaR,A Obsidian,0.67333333333333
ShervingtonI,E Park Div 2,0.31333333333333
SherwinZ,C Beach,0.52666666666667
SherwoodA,A Serengeti,0.61805555555556
SherwoodE,D Woodlands Div 2,0.42
SherwoodP,C Lyceum Div 1,0.53623188405797
SherwoodP2,D Lyceum Div 1,0.39333333333333
SherwoodZ,B Orchard,0.72222222222222
SheskyC,C Eclipse,0.5
ShestackM,E Monolith Div 2,0.42028985507246
ShettyA,E Jungle Div 2,0.45454545454545
ShettyA2,R Div 48,0.28703703703704
ShettyS2,B Obsidian,0.62666666666667
SheuS,D Wilderness Div 1,0.58771929824561
ShevenellP,C Seaboard,0.53333333333333
ShevikM,E Monolith Div 1,0.37121212121212
ShewfeltS,A Sierra,0.70666666666667
ShibaleE,R Div 11,0.28472222222222
ShibliSharki,A Ravenna,0.66666666666667
ShiC,B Typhoon,0.66666666666667
ShieldsB,B Ember,0.63333333333333
ShieldsC,C Pampas,0.56
ShieldsD,E Avalon Div 3,0.27333333333333
ShieldsE2,D Summit Div 2,0.41333333333333
ShieldsE3,D Oxbow Div 1,0.37333333333333
ShieldsJ,A Avalon,0.49333333333333
ShieldsJ2,E Avalon Div 3,0.42666666666667
ShieldsL2,C Mountain Div 2,0.44666666666667
ShieldsLY,D Isthmus Div 2,0.375
ShieldsM,C Redwoods,0.54
ShieldsS,E Avalon Div 3,0.32
ShieldsTrue,E Avalon Div 3,0.25333333333333
ShierK,C Park,0.49333333333333
ShiffD,C Rainbow,0.56
ShifferO,A Oxbow,0.70833333333333
ShifkeJ,A Laguna,0.81818181818182
ShifreenA,E Zephyr Div 2,0.38
ShiftanA,A Xanadu,0.69444444444444
ShiH,C Cerulean,0.55333333333333
ShihJ,C Citadel Div 2,0.48666666666667
ShihS,D Commonwealth Div 2,0.54861111111111
ShihT,D Glacier Div 1,0.59333333333333
ShiJJ,B Aloha,0.62666666666667
ShiL,C Plateau,0.5
ShileyM,E Woodlands Div 2,0.14285714285714
ShillG,E Woodlands Div 3,0.31333333333333
ShillidayE,E Ember Div 2,0.3015873015873
ShimizuK,A Kaleidoscope,0.88666666666667
ShimkoT,E Serengeti Div 3,0.31944444444444
ShimkovitzD,D Volcano Div 1,0.40666666666667
ShimmelA,C Windward Div 2,0.55555555555556
ShimpS,D Archipelago Div 1,0.46666666666667
ShimR,E Plateau Div 1,0.43333333333333
ShinallL,A Outback,0.67361111111111
ShindledeckerC,B Arcadia,0.6
ShindlerA,D Riviera Div 1,0.39333333333333
ShindlerD,E Alpine Div 1,0.36805555555556
ShindlerS,C Ravenna Div 1,0.51515151515152
ShinerD,B Laurel,0.68115942028986
ShinL,E Isthmus Div 3,0.29333333333333
ShinnB,D Evergreen Div 2,0.3695652173913
ShinozakiY,A Galaxy,0.70666666666667
ShinT,D Jungle Div 1,0.37333333333333
ShioyamaE,B Pioneer,0.58666666666667
ShipleyJ,D Tidewater Div 1,0.52777777777778
ShipleyJ3,E Commonwealth Div 1,0.30666666666667
ShipleyJP,B Jungle,0.64
ShipleyK,E Summit Div 1,0.42666666666667
ShipmanG,R Div 76,0.81333333333333
ShipmanL,E Highland Div 2,0.42
ShipperA,C Midland,0.55333333333333
ShipperJ,D Midland Div 1,0.46
ShippJ,E Cerulean Div 2,0.4375
ShippN,E Utopia Div 1,0.34666666666667
ShirbrounD,D River Div 1,0.39333333333333
ShirbrounJ,D River Div 1,0.40579710144928
ShirbrounM,D River Div 1,0.48550724637681
ShiresI,A Pacific,0.90972222222222
Shirkj,C Cascade,0.64
ShiromaI,E Beach Div 2,0.24666666666667
ShiromaM,E Beach Div 2,0.23333333333333
ShiT,E Plateau Div 2,0.23333333333333
ShivajiS,E Peninsula Div 3,0.33333333333333
ShivajiSang,E Peninsula Div 3,0.38888888888889
ShiveA,E Coral Div 2,0.37121212121212
ShiversC,C Maritime,0.5
ShiveS,B Cherry,0.65333333333333
ShiW,E Cascade Div 1,0.32575757575758
ShoafJ,D Nighthawk Div 1,0.44666666666667
ShoafK,E Eclipse Div 2,0.31944444444444
Shock RuleM,C Foothills,0.46
ShoemakeB,D Prairie Div 1,0.44
ShoemakerS,E Coastal Div 1,0.27333333333333
ShoenigA,D Kaleidoscope Div 1,0.45652173913043
ShoghiE,D Pacific Div 1,0.45333333333333
SholinskyM,E Sycamore Div 1,0.26
SholkoffJ,D Xanadu Div 2,0.44202898550725
ShomeS,D Cypress Div 2,0.44
ShopinskiS,E Foothills Div 1,0.29333333333333
ShopinskiT,B Foothills,0.66
ShopsowitzA,A Magnolia,0.66
ShoreD2,B Isthmus,0.55333333333333
ShoreE,D Wilderness Div 1,0.4
ShoreM,D Wilderness Div 1,0.46
ShoreRG,C Cherry Div 2,0.56
ShoresP,E Keystone Div 2,0.29333333333333
ShorH,E Arctic Div 2,0.40666666666667
ShorsteinM,E Arctic Div 2,0.3
ShortB,A Maelstrom,0.81944444444444
ShortC2,D Plateau Div 1,0.42
ShortellK,B Coastal,0.72
ShorterJ4,D Monolith Div 1,0.47333333333333
ShortI,A Cascade,0.82666666666667
ShortJ,R Div 36,0.57291666666667
ShortR,B Piedmont,0.51388888888889
ShortslefE,D Rubicon Div 2,0.44
ShoupC,D Canyon Div 2,0.35333333333333
ShowalterA,A Windward,0.67333333333333
ShowalterJ,C Rubicon Div 1,0.57333333333333
ShowsG,D Beach Div 2,0.26
ShraderC,B Seneca,0.60666666666667
ShraderN,D Park Div 1,0.45138888888889
ShrakeT,D Horizon Div 2,0.42361111111111
ShrankS13,C Mesa Div 2,0.53333333333333
ShrefflerA,E Avalon Div 3,0.25694444444444
ShrefflerMind,D Avalon Div 2,0.36666666666667
Shrefler C,E Boardwalk Div 1,0.31944444444444
ShreveC,B Juniper,0.74666666666667
ShreveW,B Juniper,0.61805555555556
ShreyasS,E Plateau Div 1,0.35507246376812
ShronM2,R Div 55,0.61111111111111
ShronMQB,B Magnolia,0.56
ShrumS2,D Seneca Div 2,0.49333333333333
ShryockP,E Blue Div 1,0.46666666666667
ShuffBeeeell,D Sahara Div 2,0.55333333333333
ShukanD,C Coastal Div 2,0.66
Shuker-HainesT,B Cove,0.6
ShukerM,B Alpine,0.66666666666667
ShukieJ,C Utopia Div 1,0.48666666666667
ShuklaA,A Citadel,0.75757575757576
ShuklaI,E Orbital Div 1,0.24305555555556
ShuklaR,E Park Div 3,0.34
ShuklaU,D Galaxy Div 2,0.50694444444444
ShullB2,C Quarry,0.4
ShullB3,D Quarry Div 2,0.42
ShullC,D Kookaburra Div 2,0.36666666666667
ShullL,D Sahara Div 1,0.42
ShullM,E Quarry Div 1,0.32638888888889
ShullR,E Quarry Div 1,0.32666666666667
ShulmanD,D Orchard Div 2,0.49333333333333
ShulmanD2,D Cascade Div 1,0.4
ShulmanDS,B Arcadia,0.62
ShultsD,D Yukon Div 1,0.34027777777778
ShultzC,B Rainforest,0.61805555555556
ShultzD,B Metro,0.61111111111111
ShultzJ,E Village Div 1,0.24
ShultzM,E Evergreen Div 2,0.23333333333333
ShultzN,A Patagonia,0.81333333333333
ShumanD,B Pacific,0.64666666666667
ShumanR,C Continental,0.59333333333333
ShumardB,A Mountain,0.72
ShumateA,E Cove Div 2,0.36666666666667
ShumerS,E Utopia Div 2,0.3
ShumM2,R Div 48,0.50666666666667
ShumpN,D Piedmont Div 2,0.46491228070175
ShureMA,A Palisade,0.68666666666667
ShurmanJ,R Div 30,0.50666666666667
ShusterC,D Nova Div 1,0.34722222222222
ShustermanA,D Meadow Div 2,0.40666666666667
ShusterP,C Union Div 1,0.52
ShutoffC,C Lyceum Div 1,0.36
ShutoffD,A Lyceum,0.58
ShutoffK,D Lyceum Div 1,0.44666666666667
ShuttleworthA,A Quetzal,0.75694444444444
SiaoV,E Oasis Div 1,0.40972222222222
SiasS,A Cosmos,0.66
SibleyD,A Sahara,0.86
SiboleA,C Cerulean,0.53333333333333
SickelA,D Junction Div 1,0.51333333333333
SickelW,E Junction Div 1,0.49333333333333
SicklesM,D Summit Div 1,0.36
SiddiqiN,C Cosmos Div 2,0.70289855072464
SiddiqueN,D Ziggurat Div 2,0.42666666666667
SiddiquiE,E Corridor Div 1,0.34
SiddiquiM,C Commonwealth,0.56666666666667
SiddonsAW,B Coral,0.59333333333333
SidesSW,C Keystone,0.56
SidhuD,C Corridor,0.65333333333333
SidiAJ,E Jungle Div 1,0.32
SidkyS,A Utopia,0.66666666666667
SieberL,A Sequoia,0.67361111111111
SiebersA,R Div 39,0.24603174603175
SiebkenS,D Arctic Div 1,0.37333333333333
SiedererD,D Cerulean Div 1,0.31333333333333
SiedleckiM,D Eclipse Div 2,0.58333333333333
SiegalP,C Pacific Div 1,0.55333333333333
SiegB,E Horizon Div 2,0.38888888888889
SiegelA4,E Redwoods Div 1,0.24666666666667
SiegelB,A Valhalla,0.68
SiegelbaumS,C Plateau,0.54666666666667
SiegelD,D Foothills Div 1,0.39333333333333
SiegelD2,D Rainbow Div 1,0.38194444444444
SiegelE,B Utopia,0.58695652173913
SiegelJ2,D Juniper Div 2,0.45833333333333
SiegelJ4,E Summit Div 2,0.29333333333333
SiegelJR,D Redwoods Div 1,0.50666666666667
SiegelL,R Div 14,0.51388888888889
SiegelM3,R Div 49,0.36666666666667
SiegelNJ,C Maritime,0.5
SiegelR3,B Utopia,0.59333333333333
SiegelS NYC,B Avalon,0.52666666666667
SiegertT,D Obsidian Div 2,0.38
SiegfriedB,B Spring,0.56
Siegfriedm,B Spring,0.63333333333333
SiegristD,E Cherry Div 2,0.43333333333333
SiegristH,E Sunrise Div 1,0.25694444444444
SielandL,D Atlantic Div 2,0.34666666666667
SiemieniukP,E Orange Div 1,0.27272727272727
SierensB,B Ridge,0.74666666666667
SiersdaleE,A Orbital,0.65333333333333
SietsmaD2,B Galaxy,0.74
SieverR,R Div 10,0.58666666666667
SievingC,E Plaza Div 1,0.40277777777778
SigalA,C Laguna,0.52777777777778
SigalC,D Laguna Div 1,0.45333333333333
Signhildar-UlfssonS,D Ember Div 2,0.4375
SignsS,C Olympic,0.50666666666667
SigstadM,A Meridian,0.72
SikicE,E Sugarloaf Div 1,0.28985507246377
SikkinkB,C Cypress,0.64583333333333
SikoraB,E Arctic Div 2,0.36666666666667
SikoraD,D Badlands Div 1,0.45333333333333
SikoraM,C Rainforest Div 2,0.56
SiladyA,A Frontier,0.8
SilbergeldN,E Seneca Div 2,0.3
SilbergeldS,C Seneca,0.5
SilbergJ,E Ravenna Div 1,0.28
Silberman K,C Riviera,0.54
SilbermanE,A Riviera,0.76
SilbermanM,D Riviera Div 2,0.38666666666667
SilbermanR,C Riviera,0.47333333333333
SilbersteinA,D Metro Div 1,0.51333333333333
SilberT,E Plateau Div 1,0.38
SilbertJ,A Fjord,0.78666666666667
SilenoM,E Mesa Div 2,0.16666666666667
SileoB,C Morningstar,0.56
SilerH,D Isthmus Div 2,0.42666666666667
SilerJS,D Serengeti Div 2,0.50666666666667
SilikovitzH,A Rainforest,0.72
SilkE,E Byzantium Div 2,0.34666666666667
SillaN,E Willow Div 2,0.19333333333333
SillsA,D Pioneer Div 1,0.42666666666667
SillsJ,C Coral,0.60666666666667
SillsJ2,D Pioneer Div 2,0.49333333333333
SillsS,E Pioneer Div 1,0.34
SilvaJM,C Cypress,0.67391304347826
SilveraS,E Cardinal Div 2,0.36111111111111
SilverB,E Jungle Div 1,0.38
SilverB3,E Glacier Div 1,0.33333333333333
SilverB4,C Serengeti,0.58
SilverbergD,E Nebula Div 2,0.27536231884058
SilverbergS,C Tundra,0.64666666666667
SilverD,E Tidewater Div 2,0.3
SilverE,B Nighthawk,0.58666666666667
SilverG,D Jungle Div 2,0.47826086956522
SilverJ Go Blue,B Atlantic,0.76388888888889
SilverJ2,B Zephyr,0.66
SilvermanA2,A Atlantic,0.83333333333333
SilvermanB,D Atlantic Div 2,0.47222222222222
SilvermanB-P,C Patagonia,0.58666666666667
SilvermanBL,B Olympic,0.71014492753623
SilvermanD,A Jungle,0.71527777777778
SilvermanD74,R Div 66,0.18
SilvermanJ,B Union,0.63333333333333
SilvermanJ SilvermanJ,B Waterfront,0.73015873015873
SilvermanJ1,A Gulf,0.66666666666667
SilvermanJ2,C Summit,0.54666666666667
SilvermanJ3,E Patagonia Div 1,0.34
SilvermanJa,E Elysium Div 1,0.28
SilvermanJP,C Sequoia,0.70666666666667
SilvermanJS,D Mojave Div 2,0.40666666666667
SilvermanK,D Kaleidoscope Div 1,0.62666666666667
SilvermanN,E Union Div 3,0.35507246376812
SilvermanR,E Union Div 3,0.4
SilvermanRS,C Glacier Div 1,0.58
SilvermanS,B Village,0.62666666666667
SilvermanS2,B Village,0.67361111111111
SilvernailE,D Continental Div 2,0.33333333333333
SilverR,C Atlantic,0.56666666666667
SilverS2,D Tidewater Div 2,0.4
SilversA,R Div 49,0.3768115942029
SilversC,A Continental,0.74666666666667
SilversteinB,A Quarry,0.72
SilversteinC,R Div 23,0.22916666666667
SilversteinJ,D Village Div 2,0.49333333333333
SilversteinL2,R Div 64,0.48666666666667
SilversteinM,C Village,0.60666666666667
SilversteinM2,C Aurora,0.63888888888889
SilversteinR24,E Foundry Div 1,0.31333333333333
SilversteinT,A Nighthawk,0.62
SilvestreM,C Sunrise,0.54861111111111
SilvestroJ,C Mountain Div 1,0.44
SilzleB,E Tranquility Div 2,0.25333333333333
SilzleC,D Tranquility Div 2,0.54
SilzleR,R Div 67,0.17333333333333
SimanJ2,E Spring Div 1,0.20634920634921
Simard-HalmM,D Fjord Div 1,0.53030303030303
SimenauerL,D Atlantic Div 1,0.42
SimhaM,C Labyrinth Div 1,0.65740740740741
SimkinsJ,B Bayou,0.61333333333333
SimmarD,C Orange,0.64666666666667
SimmelinkR,E Overlook Div 1,0.30666666666667
SimmeringJ,D Woodlands Div 2,0.41333333333333
SimmonsA2,E Badlands Div 2,0.34
SimmonsB,A Meridian,0.78472222222222
SimmonsBE,A Olive,0.81333333333333
SimmonsD,D Foothills Div 1,0.57638888888889
SimmonsJ16,E Tempest Div 2,0.34722222222222
SimmonsJ4,B Mesa,0.56
SimmonsL,B Taiga,0.72
SimmonsR,C Plateau,0.62666666666667
SimmonsR2,R Div 2,0.49333333333333
SimmsF,B Zenith,0.54666666666667
SimmsJ2,D Highland Div 2,0.50666666666667
SimmsJF,E Lyceum Div 2,0.41333333333333
SimmsW,A Tidewater,0.68666666666667
SimnickA,C Glacier Div 1,0.64666666666667
SimonAC,R Div 63,0.42
SimonD,E Glacier Div 1,0.48
Simond03412,R Div 40,0.55333333333333
SimonD4,C Garden,0.48484848484848
Simonerin,D Midland Div 2,0.51333333333333
SimonG2,D Island Div 1,0.34027777777778
SimonJ2,E Cherry Div 1,0.24666666666667
SimonJ3,R Div 55,0.055555555555556
SimonLind,D Monolith Div 2,0.45333333333333
SimonM,A Prairie,0.72
SimonMC,D Isthmus Div 2,0.4
SimonoffE,B Ridge,0.59420289855072
SimonP,E Savanna Div 2,0.28472222222222
SimonsDR,A Badlands,0.83333333333333
SimonsenP,C Valley Div 2,0.51333333333333
SimonsJM,A Cardinal,0.8
SimonsN,D Laurel Div 1,0.47222222222222
SimonZ,E Ocean Div 1,0.26666666666667
Simosa J,D Tranquility Div 2,0.27333333333333
SimosaP,D Tranquility Div 2,0.3
SimosG,D Mesa Div 1,0.38636363636364
SimpsenJ,A Magnolia,0.76
Simpson M,D Nighthawk Div 2,0.47222222222222
SimpsonB,E Foundry Div 2,0.48666666666667
SimpsonC,E Cypress Div 2,0.35333333333333
SimpsonD2,C Mountain Div 2,0.53623188405797
SimpsonF,A Continental,0.69333333333333
SimpsonJ,C Aloha Div 1,0.44
SimpsonJ2,C Cypress,0.5952380952381
SimpsonK2,E Olive Div 2,0.3768115942029
SimpsonL23,D Cypress Div 1,0.39333333333333
Simpsonmj,A Tranquility,0.75694444444444
SimpsonS,C Mountain Div 2,0.50694444444444
SimpsonT,B Windward,0.65277777777778
SimsA,D Atlantic Div 2,0.39333333333333
SimsC,B Nebula,0.67333333333333
SimsChris,D Blue Div 1,0.50666666666667
SimsicD,C Cerulean,0.52
SimsK,E Riviera Div 2,0.35606060606061
SimsS,D Juniper Div 2,0.52666666666667
SinaiI,A Sugarloaf,0.69565217391304
SinclairD,E Mojave Div 2,0.36111111111111
SinclairD2,E Delta Div 1,0.17361111111111
SinclairG,E Maritime Div 2,0.47333333333333
SinclairGFB,D Byzantium Div 1,0.45833333333333
SinclairS,A Piedmont,0.71527777777778
SinclairSJ,C Sunrise,0.54
SinekM,A Byzantium,0.8
SinelZ,B Orange,0.57638888888889
SingalAndReadyToMingle,A Garden,0.59333333333333
SingalP,E Continental Div 2,0.51449275362319
SingalR,E Continental Div 2,0.38888888888889
SingelstadJ,C Central,0.54
Singer M,A Arctic,0.70666666666667
Singer-VineJ,D Byzantium Div 2,0.46
SingerA2,D Zephyr Div 1,0.51333333333333
SingerD,A Park,0.74
SingerD2,E Maelstrom Div 2,0.30666666666667
SingerDS,B Morningstar,0.72666666666667
SingerE16,R Div 16,0.48333333333333
SingerI,D Nighthawk Div 2,0.4
SingerJ4,B Seaboard,0.65909090909091
SingerJ5,A Continental,0.86805555555556
SingerJ6,D Tidewater Div 2,0.56
SingerK,E Maelstrom Div 1,0.25
SingermanR,E Glacier Div 2,0.36
SingerN,D Prairie Div 2,0.4469696969697
SingerP,C Meridian,0.6
SingerT2,E Nighthawk Div 1,0.32
SingerZ,E Byzantium Div 2,0.38666666666667
SinghA,E Labyrinth Div 2,0.29545454545455
Singha RoyP,E Galaxy Div 2,0.36
SinghG2,D Quetzal Div 1,0.53333333333333
SinghGQ,C Lighthouse Div 1,0.52666666666667
SinghM,C Labyrinth Div 2,0.52380952380952
SinghM2,C Vista Div 1,0.60416666666667
SinghR2,E Cardinal Div 2,0.42361111111111
SinghRK,D Taiga Div 2,0.49305555555556
SinghS2,E Harbor Div 2,0.5
SingiserS,A Sierra,0.7
SingletaryG,D Piedmont Div 2,0.40972222222222
SingletonD,E Maelstrom Div 1,0.2463768115942
SingletonK,D Tranquility Div 2,0.45333333333333
SingletonP,E Laguna Div 1,0.40666666666667
SinkJ,C Kookaburra,0.56
SinnottT,B Cosmos,0.69333333333333
SinocruzJ,D Windward Div 2,0.41666666666667
Sintona,E Hinterland Div 3,0.3768115942029
SinzdakG,D Peninsula Div 2,0.42666666666667
SiowX,E Ocean Div 2,0.35333333333333
SipeP,C Citadel Div 2,0.66
SipesA,R Div 2,0.40666666666667
SipkaJ,D Ember Div 2,0.44
SipkensE,E Delta Div 1,0.36666666666667
SiragusaL,D Beach Div 1,0.47826086956522
SircusJ,C Village,0.59090909090909
SiripurapuA,C Labyrinth Div 1,0.54
SirisaengtaksinN,D Quarry Div 1,0.27272727272727
SirkenD,E Veldt Div 1,0.5
SirolaD,C Frontier,0.70666666666667
SiropI,R Div 46,0.32666666666667
SiskC,A Tranquility,0.74
SissonM,E Morningstar Div 1,0.26388888888889
SissonsT,C Aurora,0.64666666666667
Sithens A,C Mountain Div 2,0.5
SitwalaK,C Windward Div 1,0.52666666666667
SitwalaR,C Windward Div 1,0.48666666666667
